uid,Nudge_game_tools_timestamp,Springboard_game_tools_timestamp,Big Watermill_hint_timestamp,Chocolate Factory_physAnim_ramp_timestamp,Sunny Day_game_tools_timestamp,Big Watermill_physAnim_ramp_timestamp,Big Watermill_game_tools_timestamp,Shark_physAnim_lever_timestamp,Shark_hint_timestamp,Shark_game_tools_timestamp,Around the Tree_game_tools_timestamp,Sunny Day_physAnim_lever_timestamp,Cloudy Day_physAnim_pendulum_timestamp,Sunny Day_hint_timestamp,Wavy_physAnim_lever_timestamp,Wavy_game_tools_timestamp,One at a time_physAnim_lever_timestamp,Little Mermaid_physAnim_springboard_timestamp,Crazy Seesaw_hint_timestamp,Crazy Seesaw_game_tools_timestamp,Wavy_hint_timestamp,Stiff Curtains_hint_timestamp,Stiff Curtains_physAnim_springboard_timestamp,Ramp_game_tools_timestamp,Chocolate Factory_game_tools_timestamp,Lever_game_tools_timestamp,Chocolate Factory_hint_timestamp,On the Upswing_game_tools_timestamp,Down Hill_game_tools_timestamp,Yippie!_physAnim_springboard_timestamp,Diving Board World_physAnim_springboard_timestamp,On the Upswing_hint_timestamp,Lever_physAnim_ramp_timestamp,Pendulum_game_tools_timestamp,On the Upswing_physAnim_pendulum_timestamp,Crazy Seesaw_physAnim_lever_timestamp,Scale_physAnim_lever_timestamp,Stiff Curtains_game_tools_timestamp,Big Watermill_happy_timestamp,Lead the Ball_game_tools_timestamp,One at a time_game_tools_timestamp,Diving Board_hint_timestamp,Roller coaster_physAnim_springboard_timestamp,Diving Board_game_tools_timestamp,Diving Board_physAnim_springboard_timestamp,Diving Board World_hint_timestamp,Cloudy Day_game_tools_timestamp,Roller coaster_hint_timestamp,Roller coaster_game_tools_timestamp,Can Opener_hint_timestamp,One at a time_hint_timestamp,Scale_hint_timestamp,Uphill Battle_physAnim_pendulum_timestamp,Ultimate Pinball_physAnim_ramp_timestamp,Need Fulcrum_hint_timestamp,Ultimate Pinball_game_tools_timestamp,Perfect Toss_hint_timestamp,Up in the Air_physAnim_lever_timestamp,Yippie!_hint_timestamp,Up in the Air_hint_timestamp,Need Fulcrum_game_tools_timestamp,Up in the Air_game_tools_timestamp,Can Opener_physAnim_lever_timestamp,Cloudy Day_hint_timestamp,Little Mermaid_hint_timestamp,Little Mermaid_game_tools_timestamp,Need Fulcrum_physAnim_lever_timestamp,Spider Web_physAnim_lever_timestamp,Uphill Battle_physAnim_springboard_timestamp,Ultimate Pinball_hint_timestamp,Can Opener_game_tools_timestamp,Diving Board World_game_tools_timestamp,Uphill Battle_game_tools_timestamp,Timing is Everything_hint_timestamp,Timing is Everything_physAnim_lever_timestamp,Timing is Everything_game_tools_timestamp,Perfect Toss_game_tools_timestamp,Perfect Toss_physAnim_springboard_timestamp,Yippie!_game_tools_timestamp,Uphill Battle_hint_timestamp,Spider Web_physAnim_ramp_timestamp,Spider Web_game_tools_timestamp,Scale_game_tools_timestamp,Spider Web_hint_timestamp,Diving Board World_happy_timestamp,Can Opener_exercise_timestamp,Little Mermaid_physAnim_pendulum_timestamp,Ultimate Pinball_breathing_timestamp,Roller coaster_breathing_timestamp,Shark_breathing_timestamp,Roller coaster_happy_timestamp,Roller coaster_exercise_timestamp,Scale_exercise_timestamp,Scale_happy_timestamp,Perfect Toss_exercise_timestamp,Nudge_game_tools_duration,Springboard_game_tools_duration,Big Watermill_hint_duration,Chocolate Factory_physAnim_ramp_duration,Sunny Day_game_tools_duration,Big Watermill_physAnim_ramp_duration,Big Watermill_game_tools_duration,Shark_physAnim_lever_duration,Shark_hint_duration,Shark_game_tools_duration,Around the Tree_game_tools_duration,Sunny Day_physAnim_lever_duration,Cloudy Day_physAnim_pendulum_duration,Sunny Day_hint_duration,Wavy_physAnim_lever_duration,Wavy_game_tools_duration,One at a time_physAnim_lever_duration,Little Mermaid_physAnim_springboard_duration,Crazy Seesaw_hint_duration,Crazy Seesaw_game_tools_duration,Wavy_hint_duration,Stiff Curtains_hint_duration,Stiff Curtains_physAnim_springboard_duration,Ramp_game_tools_duration,Chocolate Factory_game_tools_duration,Lever_game_tools_duration,Chocolate Factory_hint_duration,On the Upswing_game_tools_duration,Down Hill_game_tools_duration,Yippie!_physAnim_springboard_duration,Diving Board World_physAnim_springboard_duration,On the Upswing_hint_duration,Lever_physAnim_ramp_duration,Pendulum_game_tools_duration,On the Upswing_physAnim_pendulum_duration,Crazy Seesaw_physAnim_lever_duration,Scale_physAnim_lever_duration,Stiff Curtains_game_tools_duration,Big Watermill_happy_duration,Lead the Ball_game_tools_duration,One at a time_game_tools_duration,Diving Board_hint_duration,Roller coaster_physAnim_springboard_duration,Diving Board_game_tools_duration,Diving Board_physAnim_springboard_duration,Diving Board World_hint_duration,Cloudy Day_game_tools_duration,Roller coaster_hint_duration,Roller coaster_game_tools_duration,Can Opener_hint_duration,One at a time_hint_duration,Scale_hint_duration,Uphill Battle_physAnim_pendulum_duration,Ultimate Pinball_physAnim_ramp_duration,Need Fulcrum_hint_duration,Ultimate Pinball_game_tools_duration,Perfect Toss_hint_duration,Up in the Air_physAnim_lever_duration,Yippie!_hint_duration,Up in the Air_hint_duration,Need Fulcrum_game_tools_duration,Up in the Air_game_tools_duration,Can Opener_physAnim_lever_duration,Cloudy Day_hint_duration,Little Mermaid_hint_duration,Little Mermaid_game_tools_duration,Need Fulcrum_physAnim_lever_duration,Spider Web_physAnim_lever_duration,Uphill Battle_physAnim_springboard_duration,Ultimate Pinball_hint_duration,Can Opener_game_tools_duration,Diving Board World_game_tools_duration,Uphill Battle_game_tools_duration,Timing is Everything_hint_duration,Timing is Everything_physAnim_lever_duration,Timing is Everything_game_tools_duration,Perfect Toss_game_tools_duration,Perfect Toss_physAnim_springboard_duration,Yippie!_game_tools_duration,Uphill Battle_hint_duration,Spider Web_physAnim_ramp_duration,Spider Web_game_tools_duration,Scale_game_tools_duration,Spider Web_hint_duration,Diving Board World_happy_duration,Can Opener_exercise_duration,Little Mermaid_physAnim_pendulum_duration,Ultimate Pinball_breathing_duration,Roller coaster_breathing_duration,Shark_breathing_duration,Roller coaster_happy_duration,Roller coaster_exercise_duration,Scale_exercise_duration,Scale_happy_duration,Perfect Toss_exercise_duration,game_tools_total,game_tools_count,hint_total,hint_count,physAnim_ramp_total,physAnim_ramp_count,physAnim_lever_total,physAnim_lever_count,physAnim_pendulum_total,physAnim_pendulum_count,physAnim_springboard_total,physAnim_springboard_count,happy_total,happy_count,exercise_total,exercise_count,breathing_total,breathing_count
C0268,NA,2022-11-29T12:32:09Z,NA,NA,NA,2022-11-29T12:43:57Z,2022-11-29T12:50:35Z,NA,NA,NA,NA,2022-11-29T13:03:28Z,2022-11-30T12:34:53Z,NA,NA,NA,2022-12-01T12:41:56Z,2022-11-30T12:36:23Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-30T12:40:27Z,2022-12-01T12:46:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-30T12:47:11Z,2022-11-30T12:45:20Z,NA,NA,NA,2022-12-02T12:35:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.17100000381473,NA,NA,NA,72.2590002021789,14.8210000991821,NA,NA,NA,NA,7.49699997901917,3.88599991798401,NA,NA,NA,4.79199981689453,20.154000043869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.513000011444099,9.684999942779541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25,4.38100004196167,NA,NA,NA,5.00799989700317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.99200010299683,2,0,0,76.64000024414057,2,17.29699969291687,3,7.135999917984011,2,41.35199999809264,3,0,0,0,0,0,0
E0448,NA,NA,2022-12-01T12:37:13Z,NA,NA,NA,NA,NA,2022-11-29T12:45:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-01T12:28:45Z,NA,2022-12-01T12:28:38Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-29T12:40:29Z,NA,2022-12-02T12:23:52Z,NA,NA,NA,2022-11-30T12:41:42Z,2022-12-01T12:42:41Z,NA,NA,NA,NA,2022-11-30T12:22:44Z,NA,NA,2022-11-30T13:05:43Z,NA,NA,NA,2022-12-01T12:52:53Z,NA,2022-11-30T13:05:55Z,NA,NA,2022-12-01T12:41:30Z,2022-12-01T12:45:29Z,2022-12-01T12:47:00Z,NA,NA,NA,2022-12-01T12:54:17Z,NA,2022-11-30T12:42:44Z,NA,NA,NA,NA,NA,NA,2022-12-01T12:52:58Z,2022-12-01T13:03:01Z,NA,NA,2022-11-30T12:23:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.48399996757508,NA,NA,NA,NA,NA,9.60099983215332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.83500003814698,NA,1.71000003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.91799998283386,NA,1.32399988174438,NA,NA,NA,2.39299988746643,37.6689999103546,NA,NA,NA,NA,2.57699990272522,NA,NA,1.86700010299683,NA,NA,NA,2.34999990463257,NA,10.971,NA,NA,3.49300003051758,4.11300015449524,10.12100005149841,NA,NA,NA,2.1010000705719,NA,26.461999893188498,NA,NA,NA,NA,NA,NA,4.89599990844727,0.786999940872192,NA,NA,2.577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.44899978446962,8,36.79999971389771,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1180,NA,NA,NA,2022-11-29T12:41:30Z,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-29T12:55:19Z,NA,2022-11-29T12:45:23Z,NA,2022-12-02T12:37:32Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-02T12:40:22Z,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-30T12:43:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-30T12:50:32Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57399988174438,NA,NA,NA,NA,NA,NA,NA,NA,10.56999993324279,NA,5.53200006484985,NA,1.21399998664856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.93199992179871,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.84400010108948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.57399988174438,1,17.5220000743866,4,10.56999993324279,1,0,1,0,0,0,0,0,0
D1865,NA,NA,NA,NA,NA,2022-12-02T12:48:10Z,NA,2022-11-29T12:43:51Z,NA,NA,NA,NA,NA,NA,2022-12-01T13:05:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-01T12:53:08Z,2022-11-29T12:51:23Z,NA,NA,NA,NA,2022-11-30T12:38:32Z,NA,NA,NA,NA,NA,NA,2022-11-29T12:59:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.46000003814696,NA,11.8540000915527,NA,NA,NA,NA,NA,NA,12.2190001010895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36700010299683,35.55500006675718,NA,NA,NA,NA,34.6849999427795,NA,NA,NA,NA,NA,NA,9.65300011634827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,73.46000003814696,1,58.758000135421696,3,0,0,46.57500028610228,3,0,0,0,0,0,0
F3070,NA,NA,2022-11-29T13:00:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-01T12:36:45Z,NA,2022-11-29T12:43:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-01T12:54:44Z,NA,NA,2022-12-02T12:51:19Z,2022-12-01T12:42:41Z,2022-12-02T12:54:16Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-01T12:49:57Z,NA,NA,2022-12-01T12:54:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.710000038147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41000008583069,NA,13.5050001144409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.2669999599457,NA,NA,6.30299997329712,39.66399979591364,3.08400011062622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.43899989128113,NA,NA,2.13899993896484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.3919999599456,4,118.12899994850164,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D1854,NA,NA,NA,NA,NA,NA,NA,2022-11-29T12:44:32Z,NA,NA,NA,NA,NA,NA,2022-12-01T12:43:12Z,NA,2022-11-29T12:52:05Z,2022-12-01T12:54:18Z,NA,NA,NA,NA,2022-11-29T12:59:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-01T12:47:28Z,NA,NA,NA,NA,NA,2022-11-29T12:49:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-30T12:37:40Z,NA,NA,NA,NA,NA,NA,NA,2022-11-30T12:40:07Z,NA,NA,2022-11-30T12:47:08Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.20700001716621,NA,NA,NA,NA,NA,NA,17.07699990272522,NA,10.054,3.16400003433228,NA,NA,NA,NA,20.6110000610352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.569000005722,NA,NA,NA,NA,NA,10.0539999008179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4530000686646,NA,NA,NA,NA,NA,NA,NA,14.125,NA,NA,73.52800011634825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0539999008179,1,0,0,0,0,178.91599998855602,5,61.569000005722,1,97.30300021171573,3,0,0,0,0,0,0
E1090,NA,NA,2022-12-01T12:34:13Z,NA,NA,NA,NA,NA,2022-11-29T12:44:56Z,NA,NA,NA,NA,2022-12-01T12:35:36Z,NA,NA,NA,NA,2022-11-29T12:53:24Z,NA,2022-12-01T12:38:39Z,2022-11-29T12:56:56Z,NA,NA,NA,NA,2022-12-01T12:30:50Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-29T12:58:27Z,NA,NA,NA,2022-12-02T12:50:22Z,NA,NA,NA,2022-11-29T13:00:36Z,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-30T12:25:20Z,NA,2022-11-30T12:47:22Z,NA,2022-12-01T13:00:32Z,2022-11-30T12:52:12Z,NA,NA,NA,2022-12-01T12:47:31Z,2022-12-01T12:53:10Z,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-30T12:29:59Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-02T12:39:13Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.44999980926514,NA,NA,NA,NA,NA,2.85599994659424,NA,NA,NA,NA,2.27699995040894,NA,NA,NA,NA,65.9019999504089,NA,6.08200001716614,2.37700009346008,NA,NA,NA,NA,3.34500002861023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.6640000343323,NA,NA,NA,1.64199995994568,NA,NA,NA,1.88700008392334,NA,NA,NA,NA,NA,NA,NA,NA,2.66199994087219,NA,1.26799988746643,NA,9.87100005149841,5.3710000514984095,NA,NA,NA,23.49000000953679,4.18400001525879,NA,NA,NA,NA,NA,NA,NA,NA,5.41699981689453,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15499997138977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.6640000343323,1,149.235999584198,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D0370,NA,NA,NA,NA,2022-12-01T12:47:00Z,NA,NA,2022-11-29T12:46:06Z,NA,NA,NA,NA,2022-12-02T12:33:18Z,NA,2022-12-01T13:00:10Z,NA,NA,NA,NA,NA,NA,NA,2022-11-30T12:31:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.81200003623962,NA,NA,92.2760000228881,NA,NA,NA,NA,55.2009999752045,NA,10.3810000419617,NA,NA,NA,NA,NA,NA,NA,29.1689999103546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.81200003623962,1,0,0,0,0,102.6570000648498,2,55.2009999752045,1,29.1689999103546,1,0,0,0,0,0,0
C2631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-30T12:48:40Z,NA,2022-11-29T12:46:30Z,NA,NA,2022-11-30T12:53:05Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-02T12:29:09Z,2022-12-02T12:29:44Z,NA,2022-12-02T12:46:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98399996757507,NA,15.1909999847412,NA,NA,4.0239999294281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.131999994277955,16.2880001068115,NA,154.92600011825584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2880001068115,1,0,0,0,0,48.32299997901916,2,1.98399996757507,1,158.95000004768394,2,0,0,0,0,0,0
E2215,NA,2022-11-29T12:46:47Z,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-29T12:56:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-30T12:50:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.23699998855591,NA,NA,NA,NA,NA,NA,NA,NA,25.1070001125336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48000001907349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.34400010108951,2,2.48000001907349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E1966,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-29T12:46:50Z,2022-11-29T12:47:59Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-30T12:42:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-02T12:30:21Z,NA,NA,NA,2022-11-30T12:47:51Z,NA,NA,NA,2022-11-30T12:48:50Z,NA,NA,NA,NA,2022-11-30T12:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-01T12:54:26Z,NA,NA,NA,NA,NA,2022-11-30T12:49:23Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.86299991607666,42.93799996376037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08800005912781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.01099991798401,NA,NA,NA,21.6259999275208,NA,NA,NA,2.92499995231629,NA,NA,NA,NA,14.8320000171661,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45600008964539,NA,NA,NA,NA,NA,12.6020000190735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.53999998283387,2,64.80099987983706,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2170,NA,2022-11-29T12:46:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-01T12:47:38Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-01T12:57:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-01T12:57:45Z,2022-12-02T12:55:09Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-02T12:34:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38700008392334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.40700006484985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3280000686646,25.680999994278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99799990653992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.65499997138977,3,42.396000146865944,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D0572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-01T13:00:02Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-29T12:47:35Z,NA,NA,NA,NA,NA,NA,NA,2022-12-02T12:49:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.71300005912781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5150001049042,NA,NA,NA,NA,NA,NA,NA,22.4570000171661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,17.22800016403201,2,0,0,22.4570000171661,1,0,0,0,0,0,0
